order_id,order_date,year,month_num,month_name,customer_segment,customer_name,customer_commune,sales_channel,sales_rep,product_line,sku,cut_type,vendor_name,kilos_sold,planned_kilos,unit_price_clp_per_kg,gross_sales_clp,discount_pct,discount_value_clp,return_pct,returns_value_clp,net_sales_clp,raw_material_cost_clp,process_cost_clp,packaging_cost_clp,waste_pct,waste_cost_clp,logistics_cost_clp,admin_cost_clp,total_cost_clp,gross_margin_clp,operating_margin_clp,delivery_on_time_flag,fill_rate_pct,promo_flag,payment_term_days,route_day,temperature_incident_flag,stockout_flag,claim_flag
OC-10887,2025-10-21,2025,10,Octubre,Pyme,Pyme Sabores del Barrio,Huechuraba,WhatsApp Comercial,Camila Rojas,Cerdo Fresco,Chuleta Centro 1kg,Chuleta,Carnes del Valle,80.4,87.2,5403.73,434460,0.0,0,0.0161,6995,427465,293326,38006,13619,0.0285,8371,26728,15882,395933,74143,31532,1,0.9225,0,7,viernes,0,0,0
OC-10888,2025-10-11,2025,10,Octubre,Retail,Distribuidora Alameda,Pudahuel,Convenio,Camila Rojas,Granel HORECA/Pyme,Costillar Granel,Costillar,Carnes del Valle,385.8,387.3,4719.88,1820931,0.0,0,0.0163,29641,1791290,1378692,111345,34264,0.0147,20279,145406,28106,1718093,246710,73198,1,0.996,0,45,miercoles,0,0,0
OC-10889,2025-10-22,2025,10,Octubre,Retail,Cadena Vecina,La Florida,Sala,Daniela Araya,Granel HORECA/Pyme,Pulpa Pierna Granel,Pulpa,Proteina Austral,439.3,455.1,4914.05,2158743,0.0,0,0.0128,27616,2131127,1599583,102482,34001,0.0159,25395,91635,38868,1891962,369667,239165,1,0.9652,0,60,viernes,0,0,0
OC-10890,2025-10-11,2025,10,Octubre,Retail,Mercado Capital,La Cisterna,Sala,Felipe Morales,Cerdo Fresco,Costillar Tradicional 900g,Costillar,Carnes del Valle,384.9,417.3,5913.72,2276192,0.0,0,0.0119,27177,2249015,1496444,173652,75415,0.0231,34550,170461,18909,1969430,468955,279585,1,0.9222,0,30,miercoles,0,0,0
OC-10891,2025-10-24,2025,10,Octubre,Retail,Distribuidora Alameda,Estacion Central,Mayorista Retail,Daniela Araya,Congelados,Baby Back Ribs 1kg,Costillar,AgroCarnes Chile,651.0,663.6,6663.9,4338199,0.03,130146,0.0065,27369,4180684,3284614,247794,150737,0.0405,132919,125676,31822,3973562,364620,207122,1,0.9811,1,15,martes,0,1,0
OC-10892,2025-10-30,2025,10,Octubre,Pyme,Pyme Sabores del Barrio,Quilicura,Ruta Comercial,Daniela Araya,Marinados,Costillar a la Chilena 1kg,Costillar,Frigorifico Sur,153.3,164.0,6700.74,1027224,0.0,0,0.0168,17299,1009925,683174,74416,34796,0.0275,18804,25595,12846,849630,198735,160295,1,0.935,0,7,miercoles,0,0,0
OC-10893,2025-10-16,2025,10,Octubre,Retail,Mercado Capital,San Bernardo,Sala,Nicolas Perez,Congelados,Chuleta Vetada Congelada 1kg,Chuleta,AgroCarnes Chile,749.0,782.0,5786.58,4334148,0.0,0,0.0145,62739,4271408,3202487,333744,160201,0.0127,40514,271520,30786,4039252,534463,232157,1,0.9579,0,15,miercoles,0,1,0
OC-10894,2025-10-15,2025,10,Octubre,Retail,Cadena Vecina,Recoleta,Sala,Felipe Morales,Congelados,Chuleta Vetada Congelada 1kg,Chuleta,Proteina Austral,650.0,697.5,5828.99,3788844,0.0,0,0.0145,54844,3734000,2906136,255891,128544,0.0187,54452,127258,18764,3491045,388977,242955,1,0.9319,0,15,miercoles,0,0,0
OC-10895,2025-10-09,2025,10,Octubre,Retail,Mercado Capital,San Bernardo,Mayorista Retail,Camila Rojas,Granel HORECA/Pyme,Costillar Granel,Costillar,AgroCarnes Chile,363.7,365.3,5054.76,1838418,0.0,0,0.0108,19834,1818584,1334123,107995,29446,0.0264,35201,152002,25464,1684229,311820,134355,1,0.9957,0,7,miercoles,0,1,0
OC-10896,2025-10-31,2025,10,Octubre,Pyme,Pyme Sabores del Barrio,Providencia,Venta Directa,Camila Rojas,Cerdo Fresco,Costillar Tradicional 900g,Costillar,Proteina Austral,124.5,129.7,5947.88,740511,0.0,0,0.0202,14979,725532,523732,61865,22407,0.0239,12523,26795,9912,657234,105005,68298,1,0.9601,0,30,martes,0,0,0
OC-10897,2025-10-11,2025,10,Octubre,Retail,Cadena Vecina,Providencia,Sala,Daniela Araya,Granel HORECA/Pyme,Costillar Granel,Costillar,Carnes del Valle,315.6,315.8,4741.99,1496571,0.0,0,0.0248,37051,1459519,1236291,98244,27454,0.0215,26579,177771,24737,1591075,70952,-131556,1,0.9993,0,15,lunes,0,0,0
OC-10898,2025-10-11,2025,10,Octubre,Pyme,Pyme Sabores del Barrio,Huechuraba,Ruta Comercial,Nicolas Perez,Cerdo Fresco,Pulpa Pierna 1kg,Pulpa,AgroCarnes Chile,255.0,269.9,5653.11,1441542,0.0,0,0.0237,34123,1407419,941469,120556,46935,0.0374,35222,25017,11980,1181178,263237,226241,1,0.9449,0,15,lunes,0,0,0
OC-10899,2025-10-01,2025,10,Octubre,Pyme,Comercial Santa Rosa,La Cisterna,Venta Directa,Javiera Soto,Granel HORECA/Pyme,Costillar Granel,Costillar,Frigorifico Sur,264.2,279.9,5263.2,1390538,0.0,0,0.0253,35176,1355362,1022531,62504,21264,0.03,30703,55753,7776,1200530,218361,154832,1,0.9439,0,7,jueves,0,0,0
OC-10900,2025-10-01,2025,10,Octubre,Pyme,Abastos Franklin,Providencia,Venta Directa,Javiera Soto,Cerdo Fresco,Chuleta Centro 1kg,Chuleta,Frigorifico Sur,90.5,94.8,5466.99,494763,0.0,0,0.0108,5351,489412,319750,30075,15160,0.0178,5680,35190,6962,412816,118747,76596,1,0.9549,0,0,viernes,1,0,0
OC-10901,2025-10-04,2025,10,Octubre,Pyme,Comercial Santa Rosa,Las Condes,Venta Directa,Daniela Araya,Congelados,Baby Back Ribs 1kg,Costillar,Proteina Austral,70.0,72.6,7444.53,521117,0.0,0,0.0208,10855,510263,319219,30329,15658,0.0092,2946,34225,9266,411642,142112,98621,1,0.9636,0,7,viernes,0,0,0
OC-10902,2025-10-06,2025,10,Octubre,Pyme,Fiambreria La 10,Peñalolen,Ruta Comercial,Daniela Araya,Marinados,Costillar a la Chilena 1kg,Costillar,Frigorifico Sur,161.9,162.6,6443.73,1043240,0.0,0,0.01,10450,1032790,744816,53558,35573,0.0098,7325,45973,4430,891674,191519,141116,1,0.9956,0,30,miercoles,0,0,0
OC-10903,2025-10-30,2025,10,Octubre,Retail,Cadena Vecina,Penalolen,Sala,Felipe Morales,Cerdo Fresco,Costillar Tradicional 900g,Costillar,Frigorifico Sur,701.1,739.3,5809.69,4073176,0.0,0,0.002,8171,4065005,2961618,329048,135896,0.0112,33187,216942,30803,3707493,605257,357512,1,0.9483,0,45,martes,0,0,0
OC-10904,2025-10-23,2025,10,Octubre,Pyme,Abastos Franklin,Penalolen,Venta Directa,Camila Rojas,Granel HORECA/Pyme,Pulpa Pierna Granel,Pulpa,Proteina Austral,231.4,242.6,4766.75,1103026,0.0,0,0.0142,15642,1087385,810852,64976,17975,0.0114,9250,51832,14197,969081,184333,118303,1,0.9537,0,15,martes,0,0,0
OC-10905,2025-10-25,2025,10,Octubre,Pyme,Abastos Franklin,Quilicura,Venta Directa,Nicolas Perez,Congelados,Chuleta Vetada Congelada 1kg,Chuleta,AgroCarnes Chile,96.1,96.6,6707.41,644582,0.05,32229,0.0197,12071,600282,393752,44331,21379,0.0235,9234,16392,12896,497985,131586,102297,0,0.9952,1,15,miercoles,0,0,0
OC-10906,2025-10-26,2025,10,Octubre,Pyme,Emporio La Reina,Lo Prado,Venta Directa,Javiera Soto,Marinados,Costillar a la Chilena 1kg,Costillar,Carnes del Valle,207.8,215.8,7022.7,1459318,0.0,0,0.0087,12648,1446669,954833,67178,46631,0.0284,27143,34863,15902,1146551,350884,300118,1,0.9627,0,30,jueves,0,0,0
OC-10907,2025-10-29,2025,10,Octubre,Retail,Mercado Capital,Maipu,Mayorista Retail,Nicolas Perez,Marinados,Costillar a la Chilena 1kg,Costillar,Proteina Austral,755.7,828.0,6303.64,4763659,0.03,142910,0.0058,26720,4594030,3364379,216638,164857,0.0297,99909,125410,35996,4007190,748246,586840,1,0.9127,1,7,miercoles,0,0,0
OC-10908,2025-10-31,2025,10,Octubre,Pyme,Carniceria Don Mateo,Recoleta,Venta Directa,Felipe Morales,Marinados,Costillar a la Chilena 1kg,Costillar,Frigorifico Sur,218.6,230.0,6702.77,1465225,0.0,0,0.0232,33979,1431246,939092,83401,50350,0.0278,26153,28844,7826,1135666,332250,295580,1,0.9503,0,0,martes,0,0,0
OC-10909,2025-10-15,2025,10,Octubre,Pyme,Carniceria Don Mateo,Huechuraba,Ruta Comercial,Daniela Araya,Congelados,Chuleta Vetada Congelada 1kg,Chuleta,AgroCarnes Chile,236.3,262.2,6030.14,1424922,0.0,0,0.0092,13163,1411759,1017645,75031,47977,0.0079,8048,24986,12161,1185849,263057,225911,1,0.9012,0,0,miercoles,0,0,0
OC-10910,2025-10-04,2025,10,Octubre,Retail,Distribuidora Alameda,San Bernardo,Mayorista Retail,Nicolas Perez,Congelados,Chuleta Vetada Congelada 1kg,Chuleta,AgroCarnes Chile,175.6,188.0,6233.07,1094527,0.0,0,0.0594,65045,1029482,749836,82082,35944,0.0257,19292,148102,40278,1075534,142328,-46051,1,0.9342,0,45,martes,0,1,0
OC-10911,2025-10-28,2025,10,Octubre,Pyme,Abastos Franklin,La Cisterna,Ruta Comercial,Felipe Morales,Cerdo Fresco,Costillar Tradicional 900g,Costillar,Proteina Austral,145.8,147.8,5977.66,871543,0.0,0,0.032,27901,843642,575972,62410,27520,0.0203,11675,22496,14011,714085,166064,129557,1,0.9867,0,7,jueves,0,0,0
OC-10912,2025-10-03,2025,10,Octubre,Pyme,Alimentos San Damian,La Florida,Venta Directa,Daniela Araya,Granel HORECA/Pyme,Pulpa Pierna Granel,Pulpa,AgroCarnes Chile,129.6,137.6,5166.26,669548,0.0,0,0.0123,8208,661340,484000,36379,10765,0.0237,11483,39967,16092,598687,118713,62653,1,0.9418,0,0,miercoles,0,0,0
OC-10913,2025-10-11,2025,10,Octubre,Retail,Supermercado Andino,Quilicura,Convenio,Nicolas Perez,Cerdo Fresco,Chuleta Centro 1kg,Chuleta,Frigorifico Sur,806.9,893.0,5333.96,4303969,0.0,0,0.0067,28668,4275301,3017308,419515,130543,0.0124,37489,195914,38025,3838793,670447,436508,1,0.9035,0,45,miercoles,0,0,0
OC-10914,2025-10-20,2025,10,Octubre,Retail,Distribuidora Alameda,Providencia,Convenio,Nicolas Perez,Congelados,Baby Back Ribs 1kg,Costillar,Frigorifico Sur,263.9,293.0,6975.13,1840736,0.0,0,0.015,27581,1813155,1269838,130470,59188,0.0074,9419,72857,23038,1564811,344240,248344,1,0.9007,0,30,martes,0,0,0
OC-10915,2025-10-28,2025,10,Octubre,Pyme,Emporio La Reina,San Bernardo,Venta Directa,Camila Rojas,Cerdo Fresco,Pulpa Pierna 1kg,Pulpa,AgroCarnes Chile,,128.5,5518.38,682623,0.0,0,0.0205,13997,668626,465970,60027,21903,0.0263,12240,45604,16226,621969,108487,46657,1,0.963,0,7,miercoles,0,1,0
OC-10916,2025-10-01,2025,10,Octubre,Retail,Distribuidora Alameda,Quilicura,Convenio,Javiera Soto,Cerdo Fresco,Pulpa Pierna 1kg,Pulpa,Proteina Austral,448.3,459.4,5229.9,2344564,0.07,164119,0.0136,29753,2150691,1754744,126222,77537,0.0176,30901,137041,41591,2168035,161287,-17344,1,0.9759,1,7,martes,0,0,0
OC-10917,2025-10-05,2025,10,Octubre,Pyme,Carniceria Don Mateo,La Cisterna,WhatsApp Comercial,Felipe Morales,Cerdo Fresco,Chuleta Centro 1kg,Chuleta,Frigorifico Sur,192.6,214.9,5212.29,1003887,0.05,50194,0.0181,17274,936419,734308,86930,31263,0.0183,13455,23615,8660,898232,70462,38187,1,,1,7,lunes,0,0,0
OC-10918,2025-10-23,2025,10,Octubre,Pyme,Fiambreria La 10,Cerrillos,WhatsApp Comercial,Javiera Soto,Granel HORECA/Pyme,Pulpa Pierna Granel,Pulpa,AgroCarnes Chile,167.2,172.3,4811.56,804493,0.03,24135,0.0089,6978,773380,578650,40197,13800,0.006,3481,53898,13314,703340,137252,70040,1,0.9706,1,15,martes,0,0,0
OC-10919,2025-10-27,2025,10,Octubre,Pyme,Pyme Sabores del Barrio,Lo Prado,Ruta Comercial,Daniela Araya,Granel HORECA/Pyme,Costillar Granel,Costillar,Carnes del Valle,117.0,122.4,4889.85,572113,0.0,0,0.0077,4384,567729,423762,33096,10293,0.0103,4370,46412,12309,530242,96207,37486,1,0.956,0,7,miercoles,0,0,0
OC-10920,2025-10-25,2025,10,Octubre,Retail,Cadena Vecina,Pudahuel,Convenio,Camila Rojas,Granel HORECA/Pyme,Costillar Granel,Costillar,Proteina Austral,696.8,711.3,4887.5,3405613,0.0,0,0.0,169,3405444,2688570,145568,62585,0.0193,51820,252814,39189,3240547,456901,164898,1,0.9797,0,45,martes,0,0,0
OC-10921,2025-11-23,2025,11,Noviembre,Pyme,Abastos Franklin,Cerrillos,Ruta Comercial,Javiera Soto,Cerdo Fresco,Costillar Tradicional 900g,Costillar,Frigorifico Sur,163.8,175.3,6166.91,1010141,0.02,20203,0.0211,20878,969060,652792,60314,28695,0.027,17645,18882,4340,782667,209615,186393,1,0.9343,1,30,jueves,0,0,0
OC-10922,2025-11-22,2025,11,Noviembre,Retail,Retail Cordillera,Providencia,Mayorista Retail,Camila Rojas,Cerdo Fresco,Pulpa Pierna 1kg,Pulpa,Proteina Austral,964.8,982.8,5282.68,5096734,0.0,0,0.0085,43232,5053501,3766444,464942,183039,0.0208,78335,302008,34464,4829233,560741,224269,1,0.9817,0,15,miercoles,0,0,0
OC-10923,2025-11-02,2025,11,Noviembre,Pyme,Pyme Sabores del Barrio,Lo Prado,WhatsApp Comercial,Felipe Morales,Congelados,Baby Back Ribs 1kg,Costillar,Proteina Austral,50.3,50.5,7392.95,371865,0.0,0,0.0248,9205,362660,252633,13468,12230,0.0301,7616,32130,5188,323265,76713,39396,1,0.9958,0,15,jueves,0,0,0
OC-10924,2025-11-07,2025,11,Noviembre,Retail,Minimarket CentroSur,Las Condes,Convenio,Daniela Araya,Cerdo Fresco,Chuleta Centro 1kg,Chuleta,Carnes del Valle,756.6,816.6,5350.29,4048033,0.0,0,0.0097,39444,4008589,2736303,259700,121067,0.0094,25605,260908,27619,3431202,865915,577387,1,0.9265,0,45,miercoles,0,0,0
OC-10925,2025-11-04,2025,11,Noviembre,Pyme,Distribuciones Nueva Aurora,Penalolen,Ruta Comercial,Nicolas Perez,Marinados,Costillar a la Chilena 1kg,Costillar,AgroCarnes Chile,153.0,160.2,6964.99,1065644,0.0,0,0.0088,9343,1056301,674620,53182,35230,0.0228,15382,28104,12994,819512,277888,236789,1,0.9549,0,0,jueves,0,0,0
OC-10926,2025-11-28,2025,11,Noviembre,Pyme,Alimentos San Damian,La Cisterna,Venta Directa,Felipe Morales,Marinados,Costillar a la Chilena 1kg,Costillar,Frigorifico Sur,236.4,246.6,7024.09,1660496,0.0,0,0.0111,18456,1642040,1041208,97159,52283,0.0367,38244,45005,11217,1285117,413145,356923,1,,0,0,miercoles,0,0,0
OC-10927,2025-11-16,2025,11,Noviembre,Pyme,Alimentos San Damian,Penalolen,Venta Directa,Camila Rojas,Marinados,Costillar a la Chilena 1kg,Costillar,AgroCarnes Chile,120.8,125.9,6453.68,779605,0.0,0,0.0192,14978,764627,556513,47938,25532,0.0098,5443,46892,13954,696273,129200,68353,1,0.9593,0,7,martes,0,0,0
OC-10928,2025-11-18,2025,11,Noviembre,Retail,Supermercado Andino,San Bernardo,Convenio,Felipe Morales,Cerdo Fresco,Pulpa Pierna 1kg,Pulpa,Proteina Austral,773.6,822.5,5244.42,4057087,0.0,0,0.0099,40049,4017038,2905702,362614,140896,0.0192,55646,142243,40749,3647850,552180,369188,1,0.9406,0,15,viernes,0,0,0
OC-10929,2025-11-25,2025,11,Noviembre,Retail,Minimarket CentroSur,Recoleta,Mayorista Retail,Felipe Morales,Congelados,Baby Back Ribs 1kg,Costillar,AgroCarnes Chile,730.6,777.2,7025.31,5132689,0.0,0,0.0084,42870,5089819,3556523,342627,166746,0.0037,13010,153610,17485,4250000,1010914,839819,1,0.9401,0,30,martes,0,0,0
OC-10930,2025-11-17,2025,11,Noviembre,Pyme,Fiambreria La 10,Huechuraba,Venta Directa,Daniela Araya,Cerdo Fresco,Pulpa Pierna 1kg,Pulpa,Frigorifico Sur,246.3,268.5,5459.58,1344695,0.0,0,0.0239,32129,1312566,921814,102479,41720,0.0203,18756,37917,6159,1128846,227796,183720,1,0.9173,0,0,miercoles,0,0,0
OC-10931,2025-11-25,2025,11,Noviembre,Retail,Supermercado Andino,Pudahuel,Convenio,Javiera Soto,Granel HORECA/Pyme,Pulpa Pierna Granel,Pulpa,Proteina Austral,877.3,943.8,4701.53,4124652,0.0,0,0.0138,56965,4067688,3190257,209227,71486,0.0156,49691,144471,27493,3692624,547027,375064,1,0.9295,0,45,martes,0,0,0
OC-10932,2025-11-13,2025,11,Noviembre,Retail,Minimarket CentroSur,Cerrillos,Mayorista Retail,Daniela Araya,Congelados,Baby Back Ribs 1kg,Costillar,Proteina Austral,277.8,308.4,7005.0,1945869,0.0,0,0.0187,36394,1909475,1392251,88186,67089,0.0075,10441,194272,34482,1786721,351508,122754,1,0.9008,0,45,miercoles,0,0,0
OC-10933,2025-11-05,2025,11,Noviembre,Retail,Retail Cordillera,Lo Prado,Convenio,Camila Rojas,Cerdo Fresco,Costillar Tradicional 900g,Costillar,Carnes del Valle,426.0,434.0,5866.55,2499148,0.03,74974,0.0073,17716,2406458,1678749,211202,79617,0.0275,46138,193395,36567,2245669,390751,160789,0,0.9816,1,30,jueves,0,0,0
OC-10934,2025-11-28,2025,11,Noviembre,Retail,Cadena Vecina,Las Condes,Mayorista Retail,Camila Rojas,Congelados,Chuleta Vetada Congelada 1kg,Chuleta,Frigorifico Sur,215.5,239.9,6131.0,1321267,0.0,0,0.0007,874,1320393,898503,111833,46133,0.0184,16542,132074,36104,1241189,247381,79204,1,0.8981,0,15,jueves,0,0,0
OC-10935,2025-11-15,2025,11,Noviembre,Retail,Cadena Vecina,Pudahuel,Sala,Nicolas Perez,Granel HORECA/Pyme,Pulpa Pierna Granel,Pulpa,Proteina Austral,714.7,757.1,4950.76,3538309,0.0,0,0.0083,29457,3508852,2647851,191132,58346,0.01,26501,259849,29105,3212785,585021,296067,1,0.9439,0,30,viernes,0,0,0
OC-10936,2025-11-15,2025,11,Noviembre,Retail,Supermercado Andino,Maipu,Sala,Javiera Soto,Congelados,Chuleta Vetada Congelada 1kg,Chuleta,,808.9,902.1,5976.31,4834235,0.0,0,0.0248,119853,4714381,3389399,304912,177562,0.0215,72968,201425,30190,4176457,769539,537924,1,0.8967,0,45,martes,0,0,0
OC-10937,2025-11-15,2025,11,Noviembre,Pyme,Pyme Sabores del Barrio,Quilicura,Ruta Comercial,Felipe Morales,Congelados,Chuleta Vetada Congelada 1kg,Chuleta,AgroCarnes Chile,163.0,177.8,6519.03,1062602,0.0,0,0.0233,24772,1037830,715890,74309,33520,0.0106,7585,14618,8352,854275,206526,183555,0,0.9167,0,7,miercoles,0,0,0
OC-10938,2025-11-10,2025,11,Noviembre,Pyme,Abastos Franklin,Lo Prado,Venta Directa,Camila Rojas,Granel HORECA/Pyme,Costillar Granel,Costillar,Frigorifico Sur,240.2,243.6,4908.17,1178942,0.0,0,0.0193,22700,1156242,944186,71287,20613,0.0244,23039,14279,7367,1080771,97118,75471,1,0.9859,0,7,miercoles,1,0,0
OC-10939,2025-11-21,2025,11,Noviembre,Retail,Retail Cordillera,San Bernardo,Convenio,Nicolas Perez,Cerdo Fresco,Pulpa Pierna 1kg,Pulpa,AgroCarnes Chile,570.2,624.2,5462.52,3114728,0.0,0,0.0076,23630,3091098,2284224,274607,104477,0.0169,38559,95259,32076,2829201,389231,261897,1,0.9136,0,30,miercoles,0,0,0
OC-10940,2025-11-23,2025,11,Noviembre,Pyme,Fiambreria La 10,Huechuraba,WhatsApp Comercial,Camila Rojas,Congelados,Chuleta Vetada Congelada 1kg,Chuleta,Proteina Austral,205.5,213.3,6565.47,1349204,0.0,0,0.0192,25959,1323244,901439,99795,43381,0.0274,24662,25660,6538,1101476,253966,221769,1,0.9634,0,30,martes,0,0,0
OC-10941,2025-11-20,2025,11,Noviembre,Pyme,Distribuciones Nueva Aurora,Recoleta,Venta Directa,Daniela Araya,Congelados,Chuleta Vetada Congelada 1kg,Chuleta,Carnes del Valle,68.5,69.9,6067.33,415612,0.0,0,0.0242,10052,405560,305364,21711,13708,0.0199,6078,29527,7980,384368,58699,21192,1,0.9798,0,15,jueves,0,1,0
OC-10942,2025-11-02,2025,11,Noviembre,Pyme,Alimentos San Damian,Quilicura,WhatsApp Comercial,Daniela Araya,Congelados,Chuleta Vetada Congelada 1kg,Chuleta,AgroCarnes Chile,93.7,100.8,6637.31,621916,0.07,43534,0.0298,17228,561154,381836,28878,19113,0.0073,2774,24193,15170,471963,128554,89191,1,0.9294,1,0,martes,0,0,0
OC-10943,2025-11-10,2025,11,Noviembre,Pyme,Distribuciones Nueva Aurora,Penalolen,WhatsApp Comercial,Daniela Araya,Cerdo Fresco,Pulpa Pierna 1kg,Pulpa,Frigorifico Sur,252.3,262.6,5342.59,1347935,0.0,0,0.0298,40229,1307706,1017383,94155,43365,0.021,21383,54264,7215,1237765,131420,69941,1,0.9606,0,0,martes,0,0,0
OC-10944,2025-11-01,2025,11,Noviembre,Retail,Retail Cordillera,Lo Prado,Mayorista Retail,Nicolas Perez,Congelados,Baby Back Ribs 1kg,Costillar,Carnes del Valle,897.2,998.0,6613.77,5933874,0.02,118677,0.015,87063,5728134,4161004,304852,215707,0.0066,27620,278530,33930,5021643,1018951,706491,1,0.899,1,45,martes,0,0,0
OC-10945,2025-11-25,2025,11,Noviembre,Retail,Retail Cordillera,Cerrillos,Mayorista Retail,Javiera Soto,Granel HORECA/Pyme,Pulpa Pierna Granel,Pulpa,Frigorifico Sur,831.7,927.9,4631.59,3852097,0.0,0,0.024,92278,3759819,3088285,242753,69606,0.0125,38650,214773,22111,3676179,320525,83641,1,0.8963,0,15,martes,0,0,0
OC-10946,2025-11-22,2025,11,Noviembre,Retail,Distribuidora Alameda,Puente Alto,Sala,Nicolas Perez,Granel HORECA/Pyme,Costillar Granel,Costillar,Proteina Austral,300.9,319.0,4840.01,1456359,0.0,0,0.0164,23841,1432518,1058740,67683,24457,0.0284,30075,203536,39048,1423538,251564,8980,1,0.9433,0,15,viernes,0,0,0
OC-10947,2025-11-12,2025,11,Noviembre,Pyme,Pyme Sabores del Barrio,La Florida,Venta Directa,Camila Rojas,Congelados,Chuleta Vetada Congelada 1kg,Chuleta,AgroCarnes Chile,158.5,176.7,6329.87,1003285,0.0,0,0.0183,18408,984877,711913,80739,31706,0.0036,2553,59332,6396,892638,157967,92239,1,0.8969,0,7,lunes,0,0,0
OC-10948,2025-11-19,2025,11,Noviembre,Retail,Retail Cordillera,Pudahuel,Convenio,Camila Rojas,Cerdo Fresco,Chuleta Centro 1kg,Chuleta,Carnes del Valle,541.0,571.6,5287.64,2860612,0.1,286061,0.0207,53175,2521376,1972133,254528,96747,0.0242,47821,153461,26236,2550927,150147,-29551,1,0.9465,1,15,viernes,1,0,0
OC-10949,2025-11-21,2025,11,Noviembre,Retail,Cadena Vecina,Lo Prado,Sala,Nicolas Perez,Cerdo Fresco,Chuleta Centro 1kg,Chuleta,Carnes del Valle,656.0,717.8,4987.99,3272121,0.0,0,0.0102,33256,3238865,2300213,249332,111961,0.0124,28525,231340,41159,2962530,548834,276335,1,0.9139,0,30,miercoles,0,0,0
OC-10950,2025-11-20,2025,11,Noviembre,Pyme,Comercial Santa Rosa,Penalolen,Venta Directa,Daniela Araya,Congelados,Baby Back Ribs 1kg,Costillar,Proteina Austral,140.3,140.6,7532.98,1056876,0.0,0,0.0211,22270,1034606,702148,45312,34325,0.0077,5420,51083,11039,849326,247402,185280,1,0.998,0,30,jueves,0,0,0
OC-10951,2025-11-08,2025,11,Noviembre,Retail,Distribuidora Alameda,Santiago,Convenio,Camila Rojas,Marinados,Costillar a la Chilena 1kg,Costillar,AgroCarnes Chile,824.1,904.1,6377.66,5255829,0.0,0,0.0172,90594,5165235,3767181,259005,174462,0.0313,118094,151430,20637,4490808,846493,674426,0,0.9115,0,15,jueves,0,0,0
OC-10952,2025-11-20,2025,11,Noviembre,Retail,Cadena Vecina,Cerrillos,Sala,Nicolas Perez,Cerdo Fresco,Costillar Tradicional 900g,Costillar,Proteina Austral,419.4,460.1,5768.79,2419431,0.0,0,0.0188,45446,2373985,1731460,109663,80662,0.0154,26703,87856,35982,2072327,425496,301658,1,0.9116,0,45,jueves,0,0,0
OC-10953,2025-11-24,2025,11,Noviembre,Pyme,Pyme Sabores del Barrio,Maipu,WhatsApp Comercial,Nicolas Perez,Congelados,Baby Back Ribs 1kg,Costillar,Proteina Austral,81.3,89.5,7661.2,622856,0.05,31143,0.0148,8742,582971,383911,24333,19595,0.0083,3184,28851,9465,469339,151948,113632,1,0.9088,1,0,jueves,0,0,0
OC-10954,2025-11-10,2025,11,Noviembre,Retail,Distribuidora Alameda,La Florida,Sala,,Granel HORECA/Pyme,Costillar Granel,Costillar,Frigorifico Sur,1007.6,1046.0,4900.12,4937362,0.07,345615,0.0031,14379,4577367,3794039,321513,87521,0.0352,133497,127956,33536,4498062,240798,79306,1,0.9633,1,7,lunes,0,0,0
OC-10955,2025-11-21,2025,11,Noviembre,Pyme,Abastos Franklin,Pudahuel,Venta Directa,Felipe Morales,Granel HORECA/Pyme,Costillar Granel,Costillar,Frigorifico Sur,51.2,56.0,5440.66,278562,0.0,0,0.0185,5158,273404,181332,15280,4430,0.0209,3789,56381,9465,270677,68573,2726,1,0.9143,0,30,miercoles,0,0,0
OC-10956,2025-11-09,2025,11,Noviembre,Pyme,Emporio La Reina,Huechuraba,WhatsApp Comercial,Daniela Araya,Cerdo Fresco,Pulpa Pierna 1kg,Pulpa,Proteina Austral,141.4,143.1,5963.83,843285,0.0,0,0.0055,4656,838629,551678,51482,24610,0.0213,11758,15138,9507,664173,199101,174456,1,0.9884,0,7,lunes,0,0,0
OC-10957,2025-11-25,2025,11,Noviembre,Retail,Distribuidora Alameda,Huechuraba,Sala,Felipe Morales,Cerdo Fresco,Chuleta Centro 1kg,Chuleta,Frigorifico Sur,734.1,808.8,5196.88,3815030,0.03,114451,0.0075,27709,3672871,2778513,237075,118884,0.0178,49553,135328,43384,3362736,488846,310134,1,0.9077,1,45,lunes,0,0,0
OC-10958,2025-11-08,2025,11,Noviembre,Retail,Distribuidora Alameda,Lo Prado,Mayorista Retail,Camila Rojas,Marinados,Costillar a la Chilena 1kg,Costillar,Proteina Austral,,445.8,6536.83,2753966,0.0,0,0.0142,39166,2714801,1804762,201123,91160,0.0336,60556,204556,29736,2391893,557200,322907,1,0.9451,0,7,lunes,0,0,0
OC-10959,2025-11-20,2025,11,Noviembre,Retail,Retail Cordillera,La Cisterna,Convenio,Camila Rojas,Cerdo Fresco,Chuleta Centro 1kg,Chuleta,Proteina Austral,816.3,850.2,4875.72,3980052,0.0,0,0.0149,59180,3920872,2992545,401499,135241,0.0177,52898,151220,35999,3769402,338689,151470,1,0.9601,0,45,martes,0,0,0
